,ori_1,ori_2,ori_3
78,93.73540540228564,153.7947969907453,-9.197265242293028
79,131.84816956277808,146.83690351534676,80.71467549058845
80,145.26696128667092,139.81068131077885,70.10508710706158
81,153.36447776046845,42.63775865700814,53.09778866101908
82,-62.06513359501357,29.733830454722117,266.58442232185354
83,155.34834358967058,52.6762957684068,56.15598741976597
84,233.81393850360058,93.85491407975957,112.14635755121841
85,76.3819321955032,151.9585217708386,77.95419613088194
86,141.30087726242618,143.96789323739216,133.5398301984195
87,141.12015827313508,143.96511923477607,133.49278132418112
88,249.10391523654533,28.64194594171124,218.34582332887314
89,26.95260923917387,135.63509723143304,234.12639539278115
90,-89.3687767984381,25.52263876590743,-37.5900908166622
91,203.80933501453606,118.78138929006718,56.95538426483456
92,12.599705046122734,64.58163909657074,120.85667180592931
93,178.6742093943387,93.0476570382825,-0.3447261164914812
94,214.16148889008426,142.55948733036251,-11.141669976379147
95,250.4615258265892,27.46489333499432,161.29127892549718
96,19.977455743186898,75.38739127871632,1.5203301676255638
97,94.35955808331362,26.663468043322883,6.427282863970299
98,75.93482120062303,83.77396734125661,249.52214004711118
99,93.53473311968115,25.306330695576975,37.57154314054523
100,269.68273744680823,89.94529335389402,65.27500005086105
101,-16.959747136540937,54.037962762169435,-2.074988811476927
102,89.83358612060456,155.22509005944292,-23.398726181958523
103,-73.49758026283784,151.78913597943065,224.88277852771603
104,89.2975761078166,25.924268184992883,-88.33641774082147
105,189.35442332340133,110.72500023733258,239.60352041962378
106,43.97654745130857,36.06954191954856,194.82006554191605
107,162.04037592530912,130.6426261204405,63.00525183004967
108,143.35425690321517,36.74034277437087,167.4697252899022
109,95.42988737260345,25.658360103869143,22.335449115856974
110,131.02892009330805,32.1781540441314,39.33483282309434
111,90.71628539868497,26.47185419052997,108.23950974476209
112,-60.489853352632004,149.8103887381788,269.2421313728368
113,266.4183801268957,153.47966311165666,184.95087147509963
114,-69.74867987487055,95.52883107200641,182.85749896368446
115,21.371169531830255,133.52612346761447,55.694726876598835
116,-11.773477989757218,118.05313021148996,240.73677178711947
117,-84.91290237025021,24.714472099510257,-18.896762559215343
118,266.9724404957367,90.31133253565477,-62.39882056070984
119,268.42931243160746,24.875564515534077,206.3990480537405
120,92.21130758718756,153.63820279162428,-4.09250739465684
121,-47.82554823855612,75.34607500599041,176.53783992538135
122,43.43840445600206,145.94246422742987,223.65073469519598
123,70.25203141804093,152.10067310942986,-37.60072057653869
124,220.38307623994098,35.952918187321174,255.05666209605587
125,40.0332971421819,143.8675757498074,105.18515984827881
126,90.80899143232247,26.515165801876048,182.97099844871698
127,2.9916705386738855,75.41416172377451,59.81572018471689
128,-53.71782749620931,149.1351953500838,145.01412640413724
129,46.382611585246245,146.31171816697903,-79.69000692220715
130,197.49211431266698,54.77837860688638,122.075245074892
131,104.06298862748413,28.123837050728422,75.14625754323195
132,269.2918850137309,154.02246927310154,265.11288164641354
133,71.31955770436304,93.41898107737924,179.29978920534992
134,253.31332634603152,151.6516514646756,-43.235427813428124
135,-86.50138458741249,27.54221806031917,-54.07831842105527
136,266.1447873523235,27.530854479487875,236.3797944268109
137,141.21381019150095,134.96354357754421,73.57370141386764
138,104.45270945235164,27.14549537056979,140.11274650597892
139,98.46985866478423,26.36403123831236,8.010481694143648
140,51.22199821885833,148.519808855312,-22.463563758136488
141,59.79850351099619,30.368663550720328,88.6273284548713
142,264.7964463075205,151.82661064334218,72.83179781229659
143,229.13494894823623,147.80612213554699,-86.8434991069735
144,244.68423713518283,151.53732281465628,24.24660439338847
145,267.41100736981366,27.61209939180809,-61.77410299902175
146,-88.20363107160219,153.9906310833604,43.52611152522181
147,143.27760888195596,142.5128080132477,252.72947096596934
148,153.33299017212877,137.04179379219207,66.9241272429582
149,200.42195599178615,48.844576792737136,123.34243892394646
150,133.22595613625586,33.680399446111,-79.2510103444293
151,-23.026688274838076,116.00477486135237,182.8681394759538
152,-68.5843396521727,28.866346670201903,262.85363559922934
153,204.67734014911707,134.4121910587314,235.00060320822672
154,144.11704003063235,142.30647699185585,-48.25603588540004
155,92.09370545444028,153.871934100414,224.6443975756571
156,-23.028123882464577,108.62550195471368,181.8102393279548
157,98.5086663437434,27.763386194196855,250.17142530570877
158,93.606276775124,25.43769757854779,-36.27574471791661
159,106.96480716988945,27.619238730897937,140.3035271551384
160,19.310432929605412,125.68054720265576,237.53370552077274
161,191.06742822763078,47.143713228271125,122.25385201233586
162,-53.486360275094256,147.93757412671206,82.96559208667053
163,-84.2645603498925,27.292429274722423,129.8056786713207
164,107.64446256961449,152.27135705636164,219.05401133093912
165,-7.189468190269501,116.53932058445251,239.99214760471423
166,-87.85111850497623,154.945982774938,147.07886313475103
167,133.2935077940233,147.2150658623709,18.989914810007477
168,104.55339541122558,152.9810871384039,-20.37788288886696
169,218.55846903335674,36.08944094537296,133.20624795342678
170,203.12526416694,44.999121927497384,184.87780456112415
171,197.83257335250894,130.24256960833156,57.25635147804036
172,-35.273103620926356,70.50007658887698,236.1122136354393
173,157.5647644884338,114.40789384562896,62.39281386805253
174,-7.869357689401546,81.63334021571313,119.61509103565928
175,-12.206829340239631,110.0484750526577,240.87692660931808
176,92.57832567998936,154.04871601972874,-89.27608370228424
177,-54.72610611139349,31.352507784745395,94.21963856882626
178,33.82414385695741,38.05048327270261,190.67541951486817
179,147.30513808515425,109.46274165159114,63.28490834427573
180,66.55597125528537,150.86436696329613,266.14615418616495
181,-89.73219588626331,90.09867934971153,69.09317251425183
182,-43.134774394809874,98.2930860062471,242.0414192603676
183,23.30571563073608,134.50888657979596,55.173086070862006
184,245.65618320041236,29.337219624743682,-87.25673938787526
185,57.18087100807515,98.6655081367736,-61.372446264610396
186,68.09426661529295,28.96432061792616,96.4688367628747
187,95.61356077703567,152.699894333127,51.28665061973093
188,42.49402052406447,144.9378116123495,160.7203855372051
189,108.06151990519446,27.55017747927785,20.594802747934718
190,93.83347144545958,90.00198138191811,238.50674233959336
191,84.05285294921272,26.13684507908564,128.23426234951808
192,-21.79081139390953,71.16063119944153,118.23811686107595
193,83.8185030193284,25.245840514824742,-28.865214869020097
194,-23.143139758643247,110.87847090534439,-57.58146424544213
195,248.05958976434331,28.97894866435977,94.476942572456
196,58.72073111870583,150.08202559414266,30.372093628621823
197,-11.52942023287443,61.81367118853523,59.33957832037241
198,48.93217764357309,31.91771088693642,201.37378165900685
199,157.46739697261023,45.73294335774857,235.3515063871446
200,224.75124402648447,33.79293903873193,138.02257886499135
201,245.23872324336014,151.77265227976864,202.04172762351754
202,266.1784313136297,152.66289945822982,251.5406765283993
203,267.9119004896426,26.491728100768604,103.48266826652137
204,104.81298314032873,27.762346072694175,136.4743066644684
205,9.677676330924086,120.2823815700934,179.6478568564669
206,106.67598561477786,151.94622311054917,223.22051252570617
207,177.32736943742844,85.34231076661325,179.9707270293133
208,226.88831949644535,147.24081721284784,160.590724942785
209,-5.5025333621636845,62.78204295602468,60.116307012940766
210,-37.7713012727519,37.194880239425935,-73.18402273700832
211,121.15326524204464,29.569492278907994,212.06088991829023
212,29.885549122236178,138.87828720859068,111.4519945315294
213,-11.4585025783432,125.02134204155733,180.80410976829748
214,22.964955939669213,117.2778038686006,57.24898950440565
215,99.16487359303952,88.78101283962177,-61.89109251551333
216,85.90759939444031,155.23238807844007,-22.194620812287372
217,266.745647517201,152.7569098605275,71.81680382779803
218,-46.39915989764291,146.88651455531985,198.7903701186446
219,197.01368882648748,118.25753051342386,-61.73912002554487
220,93.5027438869038,153.9052316613388,170.41017974639604
221,-11.743936580011663,61.442959603200904,239.30993408743242
222,58.14782219558938,30.053728637192673,-31.616097617472228
223,206.0519650223448,44.16728125759517,-54.26571562713469
224,84.31235983010197,153.27600097525257,191.9594195007477
225,90.94459040191684,153.97521868855338,95.87316450653196
226,86.19475641851531,25.1470075741867,-23.51474397601024
227,230.5106822815479,147.43860916865233,-82.32770863341045
228,234.50556992133613,149.37434543550273,215.12250130400093
229,173.94024442031963,67.66625829196944,240.12477883415318
230,191.76672127330002,94.27911446503266,239.77896989740916
231,189.4377250690568,61.922324420069955,60.33763307209962
232,177.77034866927386,78.7755614753109,60.13073748011623
233,198.895388900868,49.840424080132244,63.12176873809696
234,214.68177436487613,38.50637539905897,251.4197757660997
235,114.55162320545583,28.85123682291645,-36.27622564402132
236,92.90278366930337,24.868145651686017,-26.951758234974424
237,5.277383957636375,79.47631448769103,179.90315075263806
238,37.63299844656687,37.19783773859307,253.14457455605466
239,-7.171517377138424,97.19820774545245,240.23084478565733
240,253.53258261068336,28.322205899249262,-76.77720718958675
241,2.5871196422044203,142.2944818249584,-0.8181424186313948
242,2.738264496567777,94.12163363726272,-60.04364512624572
243,-59.23433717885847,150.22266544657273,-31.256326367035644
244,209.50560688598387,116.01540087265228,-4.075226037597329
245,4.836098409315653,75.41487258074199,240.00881462361113
246,-76.56299835969114,28.156971215502004,76.04415781750791
247,64.58490434131821,28.84371367678826,-26.363854098010105
248,56.468080349400545,29.993772535745858,-32.985367901120924
249,-47.73645285526725,33.36378831472552,-80.05797426897277
250,165.52232798446687,126.9370717970762,121.62653867113649
251,84.73155037394548,26.65835707125088,40.37222701967877
252,-81.62603045441324,88.99013271405984,177.4126372036994
253,201.1665138976422,119.99703223561954,-2.586627261122789
254,-37.04043795092606,37.55030349297712,-72.69387584424616
255,-50.2302506704967,148.34101676041857,142.58423224443257
256,153.48070015356083,43.55683782153374,-66.70937822458114
257,192.15764122855467,58.22575634758627,60.897380138245246
258,56.23940060636306,31.053297692516495,86.26474753535607
259,-5.3869255280119095,80.42981721305073,239.8505356893411
260,-16.771602013934135,116.91088349417046,-58.470223747281715
261,197.18988407312557,79.14288531181246,120.77949410446814
262,141.59612258835642,36.86146036992521,-73.63237767337252
263,92.61828425822254,89.64779317945167,-58.36818315207998
264,262.2854972601251,25.434757205428095,182.71431234543286
265,-74.76347648958422,152.27468733137886,222.174807041173
266,234.90778391543353,149.44365088330946,34.86030160786047
267,98.2398390633983,153.2933390373303,168.9040315811968
268,168.56250709938845,116.65589222654792,0.6933665508172859
269,-83.28585372039271,153.33252329239528,-83.84791839676284
270,-83.05970539352911,152.59519033253844,51.13468899578998
271,94.14680414152261,27.438145128565427,-54.43011455599512
272,88.71248858765173,25.09807651668568,32.412001281074396
273,3.7157389323605368,108.29732309718246,120.24419570618713
274,-52.955348075791896,148.6730105098124,144.73523870575735
275,119.38411872127729,29.55036987505931,151.32729345107248
276,-89.69527831752744,154.9214363794535,24.65609311134958
277,108.44971224907724,152.21416718536372,-21.189079887712406
278,99.5448185813346,27.821274013687127,252.61770177123404
279,-56.12104467239193,31.329733784882407,-85.22439216540226
280,92.1118760473039,154.04367888106688,92.90724448679943
281,239.03054925188212,29.53567545032715,-31.50774350076376
282,113.59893257448971,29.211425134664502,266.58293806626
283,-87.27018474393722,24.84884254048866,156.34020904823748
284,177.86125639317513,82.99679155771038,180.00722319373807
285,-62.71822847587369,29.80262565787295,269.7158984032741
286,47.18691217894632,147.6196600488727,158.7069839990674
287,262.8456904617575,24.73441509581933,17.389954508025163
288,169.08788148042262,98.33793644133438,120.39050273469074
289,123.98105184985712,31.14244968236901,-86.00546494353239
290,126.22702477346606,149.05340837212228,-35.523422818018304
291,-56.680665340781715,30.364430466248393,-27.55713668338875
292,194.48842807632673,125.9924652716463,178.49720702488537
293,227.24813934360859,146.92724502862558,220.38075062782576
294,86.23468114830365,153.38824163952054,-48.02918706494966
295,162.68780385001853,118.34264470491685,61.78021656967435
296,105.55580678015077,91.05194411980229,124.55881551738929
297,253.30480164399927,28.20909578909621,45.09310486734879
298,67.13374043380122,150.91695731140854,85.37973883359481
299,208.4510326980325,56.129169416547654,-55.459028004239464
300,92.36401451128145,25.35853114161296,37.35199978934198
301,87.2049883971923,26.0009002188626,223.78735501205148
302,-72.5396766572233,97.41899973857176,189.89573728263068
303,24.971325059977882,136.27867631929468,53.984611849546
304,146.70626554137743,141.02204300724253,-50.25477718174228
305,106.95130917181847,150.47601547317942,212.5783854530183
306,-52.669645312555986,148.06395267733913,263.7935575073503
307,109.15275718905599,28.115218749784894,140.29669301474672
308,-86.79568262105396,154.48437425368087,-16.26673836424592
309,88.52268247778802,153.39739244047166,181.48196467408627
310,267.89141404068505,24.982917046263754,-32.40331685638595
311,54.26336178646259,149.26278083874257,215.47812365859966
312,81.96600784836929,27.741166487266014,-71.28040914972874
313,98.87136723834752,152.18079276167668,-71.85663811554801
314,-44.50596339148447,34.27401633970242,-79.42950510004417
315,38.16247450897027,34.822625905302644,194.71211458111662
316,-65.60089799903376,28.809879469489513,145.48794167832082
317,208.69037297591134,136.92254023581296,-7.0128792267432125
318,10.7748315829931,60.247246063786605,120.52181400998751
319,96.39694150173969,155.05140040787623,20.896069159821387
320,-86.73475847043102,25.934740761972233,-85.38051853586245
321,24.12677408986364,44.06453488060554,5.4126249971161835
322,87.6822387693655,154.36717565300765,144.27898227156592
323,189.26486589433733,115.74746673830631,-60.31828144549687
324,250.26659433799531,151.30895592563613,81.87179574834971
325,-87.02260969009784,26.72003426487046,184.5733516149069
326,91.06342905831978,154.54769805677986,215.27279202214837
327,-39.14673560170013,35.876018999108446,226.23074208131294
328,80.73147001235793,27.8256272933976,-74.89025850448346
329,234.35343765910923,31.525777109924448,265.15484718958277
330,264.3834155443768,27.65437511397423,236.33730032100968
331,-19.895985405666785,81.84969942096393,119.4512207770775
332,195.45337443476663,52.91248053737261,181.79218930788156
333,-86.36804367763737,26.373434848081708,261.3683796549891
334,39.47634723470676,144.60254072372,-14.258145298576196
335,-59.43618253593085,29.598257065069838,150.01768134628094
336,111.53853837165524,28.911257411270533,264.39800389354895
337,158.81200479928356,48.51273068129217,115.89433471241202
338,-8.555452220729295,58.51994770272105,179.81196473838042
339,239.6948613866787,29.438346234514633,29.164540342088916
340,9.6697322717761,118.57523374253395,119.61624779200389
341,75.4073916509827,152.3471742582285,136.88424722693006
342,97.69572520073613,24.7378850643758,-13.572166516431087
343,72.83753158171662,151.59544953182382,258.84956549708926
344,220.1584904136078,144.65244234503578,224.4922934923904
345,140.47251395509613,35.849744885522384,-14.014277297601586
346,193.35627119416773,104.36110791448752,59.13603691586195
347,87.0607088085193,153.73445918904596,181.58478311663637
348,70.23908729996266,28.68404833497402,97.4909179207098
349,137.22712157582478,34.27145134480646,-16.458629558885406
350,95.58126582180624,26.46957551214467,187.18050409599675
351,106.75728740900205,152.3588476592862,-19.351362406495824
352,258.56056713710257,27.94500090351938,-72.73030263753775
353,234.88800546697922,31.38371734768712,265.4416527422149
354,258.5716339767061,27.771926331900172,48.43479701000822
355,239.37817519275862,29.449467954375834,-27.916134065739904
356,248.46379049629294,151.7414464147192,-36.75005209980586
357,-89.12884994149725,154.0364288312022,91.56513563429182
358,142.28072050907534,36.04531153040031,166.76078508329104
359,106.42815062503595,91.64134420558975,237.57758698042156
360,41.06743675144386,144.21081889070294,104.60877132154421
361,91.80490080610885,154.97233780816896,31.299768692307648
362,178.6957477104369,76.90525188321627,180.22781063519335
363,89.27757786984873,25.391050714930923,214.56346345427565
364,10.100144111792979,121.35296603603065,179.57747300774454
365,249.20085366180874,28.62875603442686,218.0399289890655
366,118.08599886321788,150.7767793845873,152.9360340480022
367,93.03956208706133,152.3884770058279,112.43708593055432
368,-89.87369152939806,90.00470961577494,1.5776898401821442
369,210.94360518345405,40.042323599059515,129.17974862586698
370,144.43954865423046,38.70822386237283,-71.36294471966656
371,-79.44149675102128,152.3742986037061,47.25255502367859
372,48.04607613636303,33.60171925227323,259.0034351738719
373,266.7510824820632,26.359341062410714,-8.388097110107845
374,243.24772347125545,93.90594738778199,239.18700376871385
375,44.50103266778356,34.698113104696525,77.26353000954174
376,159.97513538327394,127.22633727396571,63.190319562572554
377,195.7061213981709,125.6553570334019,-1.7843637069588008
378,-15.689491960452555,50.74006229877691,-2.04043140825278
379,5.609401821153539,99.45577122396524,-0.11322627332709977
380,-70.16212817368157,151.9398331340058,157.22752036802981
381,33.8189323789671,37.54046428418589,-47.866180515106265
382,96.50145377093804,24.69279891814678,-15.675657972004553
383,6.874427614651991,81.18642962486611,240.24360644249688
384,-36.07269798074485,35.60509230321804,166.6267162029754
385,151.76249439247894,48.509018043167224,-65.56398513640745
386,33.622730019614266,151.46475475861382,2.455472895906221
387,75.23154095906582,152.74616915371465,20.63759996082039
388,127.63711328485059,148.66942391170826,143.5215415406843
389,60.75550867835164,30.11814717000508,91.3289599003847
390,93.13277646268378,89.78847915440416,-4.785961474063295
391,115.1251559721301,150.75671010061814,219.08683557742978
392,-89.89074652814169,25.62961088620816,39.33979027178972
393,168.29422597597494,105.06804149894175,120.70989144210006
394,161.5663173493834,45.272190780470076,-3.6161562004110333
395,44.638469986634014,146.31482160519826,41.06126302030164
396,142.80951019275864,143.3036946206579,12.4392025621234
397,145.32184620099721,37.83932015192582,107.80071124569596
398,106.6082282143087,28.331226772906902,259.355808240435
399,-74.08615731077079,27.52012905039061,-40.385463988184426
400,24.92895283038224,47.85475926738751,124.56391535224067
401,81.0196419425453,25.613302289765336,-48.169837891069264
402,150.32544856233812,138.6383983830107,248.37345615438628
403,79.46664291537786,153.24040062764104,137.79626128628638
404,209.52983852244392,139.1278855592515,51.928739182323895
405,172.78587680131247,67.11206409132939,239.98531915679033
406,-77.83171870790068,28.04845735077853,75.5518617226998
407,86.41371188852735,152.34003303077913,64.23695844903615
408,-50.7279739293825,148.71004171887873,201.2921971203867
409,67.75238806142993,151.0315869012157,84.04712724547136
410,-81.84673384439758,25.04458272319781,174.49557153741415
411,261.4294678023205,155.24434090899365,-14.51529901307171
412,86.55158549699719,26.17518055964742,44.995664326744965
413,60.1547301984424,29.91744160006503,211.0212745367931
414,254.60006285741775,28.18932409622665,100.01763154273482
415,-41.289274940319906,34.87032749446135,224.4878732029763
416,181.8120726310645,79.09948622614684,119.8573729462823
417,-69.40154439980135,27.589911052814823,200.371710493837
418,6.533785128317347,109.71878914974181,59.995857777323685
419,192.10663778419251,62.20687828837166,-59.25176323873318
420,107.14237987192493,88.32007371347011,-67.09604992460231
421,-15.915035380751808,93.55613095427543,-60.48111537690149
422,94.18549263445523,154.2562194850768,-46.0104169871822
423,89.5812292110436,26.103388873320004,78.76543102893801
424,87.87846265058921,153.24968009806358,129.2417924532742
425,69.95498529272933,27.824218385379016,36.58261606542811
426,192.71792237092538,106.54829306473826,239.19170374919608
427,196.00954671753772,115.45475136845177,-1.4763600491546642
428,95.86625799984796,26.61527717185108,193.23911434957978
429,-78.00930987502497,27.972183165759983,81.35238577932725
430,-86.87033320708926,154.5849897238058,215.41055815012857
431,192.94705290968528,120.55184162051846,-61.01145846571164
432,75.63691609052222,152.53347960193753,-42.478613268212854
433,128.58619362632965,148.41484959888706,143.53040505307249
434,147.5837249269529,38.627157954242286,49.17728271015634
435,-48.534619046548116,32.46734825884415,219.22009179225557
436,-85.64767283111006,25.128316808028785,27.380797786431597
437,128.77307234631192,31.80780180961165,217.11229079219868
438,120.54202117232538,150.803439646831,150.19420260411496
439,-60.57066915474701,150.90483143545717,150.47088199955022
440,187.80623861892252,111.92617617156735,-0.0965534885986956
441,-34.79154229010217,141.34943060231922,251.23689499181972
442,264.9657714943364,25.003049496711352,7.416302779301842
443,181.8281132078556,74.96845371404167,239.7487855099552
444,87.23317953484865,154.93294497757702,35.460730868346225
445,13.390863977552398,70.17556153969328,240.88679023407792
446,89.68454396953611,154.0383823253608,86.51440340814995
447,60.40256600251281,83.4771279317273,-57.97993427776155
448,200.0360729701749,131.00619035681368,-63.5861289751886
449,114.70489666303187,28.468760430456534,207.18919200709445
450,66.15227457751075,28.532937254810726,214.94296263093318
451,195.13459803116027,57.000715515668205,1.555226241998885
452,210.6072672998091,42.35557819014099,-52.744782376290054
453,-19.15117711172233,132.32145381555011,183.29275575262378
454,224.5142055196592,33.96213124911064,137.8080670390062
455,92.84654478322747,26.562991107670882,-48.54661319206252
456,-46.59479743236512,146.84618172389753,-41.64181411315892
457,170.79340168330742,56.605859497622575,119.35458454070158
458,268.34111721419015,155.03675657812627,152.90640631337465
459,-88.10482336859576,154.95392558440187,11.439546402760278
460,87.21998067954401,25.464776448905624,163.92944660545663
461,-12.823390293443177,73.44777484856516,-60.852622131890065
462,258.3007992962159,27.959925039351234,106.56876751666455
463,76.45022127433367,28.09106962465003,-74.52230934368157
464,220.80463303818345,35.162300486345266,135.64660714832544
465,173.62750516862292,108.50451816388386,0.03691638552695763
466,184.80570948475327,107.7106852547419,-59.882923991267674
467,251.07083878583407,152.05513022909662,202.18382605707038
468,13.302457966008495,136.0356791247033,56.54496493423873
469,157.29143119509382,80.5209355484461,-61.15564837566625
470,266.66976138074455,26.506514451994768,67.79092303857375
471,-42.815275357941026,145.82935544310376,136.6581393288593
472,253.88419079360165,26.654600168644762,242.6125604493118
473,-84.45904628974745,27.498602749411226,127.37585473023745
474,-85.86794000449359,155.0088135170087,146.36731615306996
475,214.09645811531487,37.378552547818195,11.189606292327069
476,76.65368209649623,152.03878048696416,132.0673408315302
477,-37.520111964986995,141.6358946324989,71.96510274596213
478,107.47560783016753,27.823387086780908,-40.63850553935481
479,-79.62900060497569,27.554208887023556,132.77786675725608
480,-43.73427515045903,33.061687538656834,-18.334378155833008
481,-85.34971509493572,154.2765117823727,-43.72934171566116
482,76.1556801787601,27.440228864731445,-22.432528288192785
483,262.7603099674524,27.766407610896596,108.3252064995745
484,142.8975471668078,36.34981854908675,167.20283218250108
485,85.95712478393686,25.324992466919728,214.90719237268473
486,78.78449727278246,152.7258206743663,135.17507980285052
487,-87.43926692717766,26.396243381430082,258.5890173550525
488,152.620882785333,82.79553439537025,120.59137357433539
489,137.12908278222747,146.05917345891388,16.630886394448268
490,55.32437352270426,30.27322120982886,144.95507580567016
491,9.216240488191191,88.57951791876077,60.0636399522089
492,213.09476625774136,39.58955212594478,189.53412306576246
493,-23.291063530904708,132.67371566487452,184.40053528630762
494,139.56075978023168,146.60286193238701,197.29219221836968
495,251.23391101370743,27.33556686906144,160.22725836293228
496,-7.187437247409806,70.06297070555335,-59.403752635584226
497,23.5403522715772,126.86430665987525,116.29432627339644
498,87.96701727654785,27.351188762338367,-68.3392028854653
499,114.03503506720105,151.57222307615703,154.4431342305586
